# ra   dec
1.505218900000000133e+02 2.275298999999999960e+00
1.505332870000000014e+02 2.037938000000000027e+00
1.505269949999999994e+02 2.003207000000000182e+00
1.504992689999999982e+02 1.744447999999999999e+00
1.505322649999999953e+02 2.102593999999999852e+00
1.505543240000000083e+02 1.788151999999999964e+00
1.505137530000000083e+02 2.731758999999999826e+00
1.505095980000000111e+02 2.710834000000000188e+00
1.505073539999999923e+02 2.709013000000000115e+00
1.505118229999999926e+02 2.739367999999999803e+00
1.505086090000000070e+02 2.717531000000000141e+00
1.505505880000000047e+02 2.474118999999999957e+00
1.505422250000000020e+02 2.429724999999999913e+00
1.505423539999999889e+02 2.433243000000000045e+00
1.505384469999999908e+02 2.783563000000000009e+00
1.505406140000000050e+02 2.798614999999999853e+00
1.505399449999999888e+02 2.796945000000000014e+00
1.505796180000000106e+02 1.925038999999999945e+00
1.505789039999999943e+02 1.934633000000000047e+00
1.505384789999999953e+02 2.520021999999999984e+00
1.505380130000000065e+02 2.521758000000000166e+00
1.505401239999999916e+02 2.537056000000000200e+00
1.505677190000000110e+02 2.260212999999999806e+00
1.505609469999999988e+02 2.226405999999999885e+00
1.505580569999999909e+02 2.213868999999999865e+00
1.505578570000000127e+02 2.215247000000000188e+00
1.505855070000000069e+02 2.262935000000000141e+00
1.505780919999999981e+02 2.602552000000000199e+00
1.505850440000000106e+02 1.770211999999999897e+00
1.505808199999999886e+02 1.739759000000000055e+00
1.502581769999999892e+02 2.323529000000000178e+00
1.502738789999999938e+02 2.078377000000000141e+00
1.502279190000000142e+02 2.651206000000000174e+00
1.502688440000000014e+02 1.819023000000000057e+00
1.502806860000000029e+02 2.147413999999999934e+00
1.502752040000000022e+02 2.124821999999999989e+00
1.502737070000000017e+02 2.116807999999999801e+00
1.502737439999999935e+02 2.117449000000000137e+00
1.502977850000000046e+02 1.877555000000000085e+00
1.502887399999999900e+02 1.835922000000000054e+00
1.502578949999999907e+02 2.791367999999999849e+00
1.502678909999999917e+02 1.885478999999999905e+00
1.502955609999999922e+02 2.839690000000000047e+00
1.502689200000000085e+02 2.580366000000000160e+00
1.503132359999999892e+02 1.942944999999999922e+00
1.503122830000000079e+02 1.942884999999999973e+00
1.503151310000000080e+02 1.956315000000000026e+00
1.502912709999999947e+02 2.290993999999999975e+00
1.502852900000000034e+02 2.265483000000000136e+00
1.502942319999999938e+02 2.585907000000000178e+00
1.502967749999999967e+02 2.594869000000000092e+00
1.502996819999999900e+02 2.628972000000000087e+00
1.503265100000000132e+02 2.351224999999999898e+00
1.503265859999999918e+02 2.353369999999999962e+00
1.503207060000000013e+02 2.320720999999999812e+00
1.503222399999999936e+02 2.333810000000000162e+00
1.502828739999999925e+02 1.758934999999999915e+00
1.502873329999999896e+02 2.682401000000000035e+00
1.502771999999999935e+02 2.644283999999999857e+00
1.503134049999999888e+02 2.116674999999999862e+00
1.503169369999999958e+02 2.138962999999999948e+00
1.503311600000000112e+02 1.834251999999999994e+00
1.503301219999999887e+02 1.835148999999999919e+00
1.503106319999999982e+02 2.761038999999999799e+00
1.503113569999999868e+02 2.750528999999999780e+00
1.503508290000000045e+02 1.881022999999999890e+00
1.496872610000000066e+02 2.091553999999999913e+00
1.496795219999999915e+02 2.056544000000000150e+00
1.496817519999999888e+02 2.077205999999999886e+00
1.496538830000000075e+02 2.382801999999999865e+00
1.496567630000000122e+02 2.411779000000000117e+00
1.496549390000000130e+02 2.705181000000000058e+00
1.496616809999999873e+02 2.745261999999999869e+00
1.496516929999999945e+02 2.695434000000000108e+00
1.496559450000000027e+02 2.727551000000000059e+00
1.496572740000000010e+02 1.846230999999999955e+00
1.496799120000000016e+02 2.748404999999999987e+00
1.496828260000000057e+02 2.760174000000000127e+00
1.496916160000000104e+02 1.912541000000000047e+00
1.496919919999999991e+02 1.917151999999999967e+00
1.496903859999999895e+02 1.909663000000000110e+00
1.496847590000000139e+02 1.886757000000000017e+00
1.497066220000000101e+02 2.843974999999999920e+00
1.496682680000000119e+02 2.243001000000000023e+00
1.496617430000000013e+02 2.215117999999999920e+00
1.496624919999999861e+02 2.219618999999999787e+00
1.497147089999999992e+02 1.965081999999999995e+00
1.497104759999999999e+02 1.944828000000000001e+00
1.497111769999999922e+02 1.949502000000000068e+00
1.496884799999999984e+02 2.290996999999999950e+00
1.497150489999999934e+02 1.986502999999999908e+00
1.497153619999999989e+02 1.997247999999999912e+00
1.497331499999999949e+02 2.649163000000000157e+00
1.497367749999999944e+02 2.674558000000000213e+00
1.497335620000000063e+02 2.663828000000000085e+00
1.497392189999999914e+02 2.667389000000000010e+00
1.497254770000000121e+02 2.636957000000000217e+00
1.497381349999999998e+02 2.706125999999999809e+00
1.497364499999999907e+02 2.709772000000000070e+00
1.497364019999999982e+02 2.713922000000000168e+00
1.497313780000000065e+02 2.692886000000000113e+00
1.504668240000000026e+02 2.522920000000000051e+00
1.496082350000000076e+02 2.510771000000000086e+00
1.501238030000000094e+02 2.679256000000000082e+00
1.501301640000000077e+02 2.108406000000000002e+00
1.501285129999999981e+02 2.098701999999999845e+00
1.501260650000000112e+02 2.086038999999999977e+00
1.501402600000000120e+02 1.809239999999999959e+00
1.501469629999999995e+02 1.850411999999999946e+00
1.501412290000000098e+02 1.819708000000000103e+00
1.501389969999999892e+02 1.818440999999999974e+00
1.501424169999999947e+02 1.832524999999999959e+00
1.501429149999999879e+02 1.842308999999999974e+00
1.501742179999999962e+02 2.478130000000000166e+00
1.501654200000000117e+02 1.577266999999999975e+00
1.501732269999999971e+02 1.624041000000000068e+00
1.501654049999999927e+02 1.584721000000000046e+00
1.501716519999999946e+02 2.526076000000000210e+00
1.501736730000000080e+02 2.837803000000000075e+00
1.501730300000000113e+02 2.849228999999999790e+00
1.501947099999999864e+02 1.659119000000000010e+00
1.501948339999999860e+02 1.653391000000000055e+00
1.501931199999999933e+02 1.638765999999999945e+00
1.502009869999999978e+02 1.674598000000000031e+00
1.501953469999999982e+02 2.596578000000000053e+00
1.501919800000000009e+02 2.592232999999999787e+00
1.501915579999999864e+02 2.590387000000000217e+00
1.501699930000000052e+02 2.313105000000000189e+00
1.501715159999999969e+02 2.330135999999999985e+00
1.501635890000000018e+02 2.279491999999999852e+00
1.501703579999999931e+02 2.319901000000000213e+00
1.501819529999999929e+02 2.637059999999999960e+00
1.501751749999999959e+02 2.605662000000000145e+00
1.501949960000000033e+02 2.342661000000000104e+00
1.502000859999999989e+02 2.368187999999999960e+00
1.501959319999999991e+02 2.351116999999999901e+00
1.501925500000000113e+02 2.679539000000000115e+00
1.506757499999999936e+02 2.288469000000000086e+00
1.506966520000000003e+02 1.985800000000000010e+00
1.506824520000000120e+02 2.067445999999999895e+00
1.496340219999999874e+02 1.869407000000000041e+00
1.496507819999999924e+02 2.514870999999999857e+00
1.496339069999999936e+02 2.510623999999999967e+00
1.496206290000000081e+02 1.924774999999999903e+00
1.496638230000000078e+02 2.275040000000000173e+00
1.495905799999999886e+02 1.570230999999999932e+00
1.495714350000000081e+02 1.942951000000000095e+00
1.495853470000000129e+02 2.845741999999999994e+00
1.495689409999999953e+02 2.258024999999999949e+00
1.495314510000000041e+02 1.792726999999999959e+00
1.495607019999999920e+02 1.788799999999999946e+00
1.495781250000000000e+02 1.768043000000000031e+00
1.495780200000000093e+02 2.687313000000000063e+00
1.495461850000000084e+02 1.798245000000000093e+00
1.495920800000000099e+02 1.837223000000000050e+00
1.495726139999999873e+02 2.713656999999999986e+00
1.495783480000000054e+02 1.892176000000000080e+00
1.496058449999999880e+02 2.852179000000000020e+00
1.495691919999999868e+02 2.837679000000000062e+00
1.495867059999999924e+02 2.249206000000000039e+00
1.495916880000000049e+02 1.622962999999999933e+00
1.496218240000000037e+02 1.990194000000000019e+00
1.496002569999999992e+02 2.577357999999999816e+00
1.496206410000000062e+02 1.712307999999999941e+00
1.495393479999999897e+02 2.357690999999999981e+00
1.506135620000000017e+02 2.141891000000000211e+00
1.505796259999999904e+02 2.429845999999999950e+00
1.505800839999999994e+02 2.439331000000000138e+00
1.505780660000000069e+02 2.435114000000000001e+00
1.505746579999999994e+02 2.423903999999999836e+00
1.505877439999999865e+02 2.773168000000000077e+00
1.505877820000000042e+02 2.774646999999999863e+00
1.505883599999999944e+02 2.784838999999999842e+00
1.500959400000000130e+02 2.134511999999999965e+00
1.500972079999999949e+02 2.141087999999999880e+00
1.501009249999999895e+02 2.456703000000000081e+00
1.501043200000000013e+02 2.466975999999999836e+00
1.501090269999999975e+02 2.485665000000000013e+00
1.501067020000000127e+02 2.477238999999999969e+00
1.501166100000000085e+02 2.511928999999999856e+00
1.501362770000000069e+02 1.909365999999999897e+00
1.501398090000000138e+02 1.928792999999999980e+00
1.501340590000000077e+02 1.908690999999999915e+00
1.501353459999999984e+02 1.645337000000000049e+00
1.501462060000000065e+02 1.685254000000000030e+00
1.501461339999999893e+02 2.002472000000000030e+00
1.501405389999999898e+02 1.967549999999999910e+00
1.501496329999999944e+02 2.007471999999999923e+00
1.501450360000000046e+02 1.977411999999999948e+00
1.501474760000000117e+02 1.987119999999999997e+00
1.501475609999999961e+02 1.987138000000000071e+00
1.501493590000000040e+02 1.989902999999999977e+00
1.501352320000000020e+02 2.027826000000000128e+00
1.501348769999999888e+02 2.022238000000000202e+00
1.501368899999999940e+02 2.035801000000000194e+00
1.501418730000000039e+02 2.065529999999999866e+00
1.501349250000000097e+02 2.031194999999999862e+00
1.501535110000000088e+02 2.674869000000000163e+00
1.501576239999999984e+02 2.698377999999999943e+00
1.501719600000000128e+02 2.093992000000000075e+00
1.501355159999999955e+02 2.438677999999999901e+00
1.501316219999999930e+02 2.419811999999999852e+00
1.501413630000000126e+02 2.144506999999999941e+00
1.501427879999999959e+02 2.151515999999999984e+00
1.501474049999999920e+02 2.170034999999999936e+00
1.501380090000000109e+02 2.140136000000000038e+00
1.501403190000000052e+02 2.124184000000000072e+00
1.501787669999999935e+02 1.862770000000000037e+00
1.507033030000000053e+02 2.460640000000000160e+00
1.507042380000000037e+02 2.456354999999999844e+00
1.507077429999999936e+02 2.457221000000000100e+00
1.507116530000000125e+02 2.479248000000000118e+00
1.507184570000000008e+02 2.506101999999999830e+00
1.507227350000000001e+02 2.827077000000000062e+00
1.507247299999999939e+02 1.606867000000000045e+00
1.507210410000000138e+02 1.619793000000000038e+00
1.507521680000000117e+02 2.278599999999999959e+00
1.507546069999999929e+02 2.279208999999999818e+00
1.507557150000000092e+02 2.285244000000000053e+00
1.507538979999999924e+02 2.270934000000000008e+00
1.507436779999999885e+02 1.983748999999999985e+00
1.507426040000000000e+02 1.985851999999999951e+00
1.507396099999999990e+02 1.694434999999999913e+00
1.507494770000000130e+02 2.034377000000000102e+00
1.507474909999999966e+02 2.356876000000000193e+00
1.507467220000000054e+02 2.362554999999999961e+00
1.507582400000000007e+02 2.082349999999999923e+00
1.507797700000000134e+02 2.763805000000000067e+00
1.507767800000000022e+02 2.734364999999999934e+00
1.507755860000000041e+02 2.733795000000000197e+00
1.507806349999999895e+02 2.766237999999999975e+00
1.507763730000000066e+02 2.747106000000000048e+00
1.507847960000000000e+02 1.861769999999999925e+00
1.507837069999999926e+02 1.859566999999999970e+00
1.507903719999999907e+02 1.899623999999999979e+00
1.495732759999999928e+02 2.835630000000000095e+00
1.495749240000000100e+02 1.989578000000000069e+00
1.495702320000000043e+02 2.576254000000000044e+00
1.496131750000000125e+02 1.702080000000000037e+00
1.495256540000000030e+02 2.754665999999999837e+00
1.495118940000000123e+02 2.146196999999999910e+00
1.495400630000000035e+02 2.788610999999999951e+00
1.495384809999999902e+02 2.191046000000000049e+00
1.505931590000000142e+02 1.833922999999999970e+00
1.506182049999999890e+02 1.822972000000000037e+00
1.506087689999999952e+02 2.772980000000000000e+00
1.506181489999999883e+02 2.168490999999999946e+00
1.506047839999999951e+02 2.487137999999999849e+00
1.506282769999999971e+02 1.944952999999999932e+00
1.506132149999999967e+02 2.267060999999999993e+00
1.506170030000000111e+02 1.688479000000000063e+00
1.506341140000000109e+02 1.665607999999999977e+00
1.506417610000000025e+02 2.621598000000000095e+00
1.506221180000000004e+02 2.606751000000000040e+00
1.506244719999999973e+02 2.621204999999999785e+00
1.506070880000000045e+02 1.993962999999999930e+00
1.506272519999999986e+02 2.336190999999999907e+00
1.506242589999999950e+02 1.741697999999999968e+00
1.506174860000000137e+02 2.647660999999999820e+00
1.506213649999999973e+02 2.084563000000000166e+00
1.506398140000000012e+02 2.069395000000000095e+00
1.506477509999999995e+02 2.398629999999999818e+00
1.506201949999999954e+02 2.717162000000000077e+00
1.506697440000000086e+02 2.723047000000000217e+00
1.506672580000000039e+02 2.411210000000000075e+00
1.506494920000000093e+02 2.419649000000000161e+00
1.506471600000000137e+02 1.630385999999999891e+00
1.506766489999999976e+02 2.527619000000000060e+00
1.506449130000000025e+02 2.540334999999999788e+00
1.506451240000000098e+02 2.544223000000000123e+00
1.506568259999999952e+02 1.940361999999999920e+00
1.506766240000000039e+02 1.685721999999999943e+00
1.506936579999999992e+02 2.278153999999999790e+00
1.506660329999999988e+02 1.973370000000000068e+00
1.507123510000000124e+02 2.657013000000000069e+00
1.507087809999999877e+02 2.385909999999999975e+00
1.506824259999999924e+02 1.797622999999999971e+00
1.507092519999999922e+02 2.075645000000000184e+00
1.507140410000000088e+02 2.104512999999999856e+00
1.505788489999999911e+02 1.726367999999999903e+00
1.505855850000000089e+02 1.735665000000000013e+00
1.505779609999999877e+02 2.688334999999999919e+00
1.505891389999999888e+02 2.419094999999999995e+00
1.505849609999999927e+02 2.387957000000000107e+00
1.505839239999999961e+02 2.384510000000000129e+00
1.505820459999999912e+02 2.377924000000000149e+00
1.505836030000000108e+02 2.388593999999999884e+00
1.505820310000000006e+02 2.385078000000000031e+00
1.505854740000000049e+02 2.406515999999999877e+00
1.505878260000000068e+02 1.808375999999999983e+00
1.505901079999999865e+02 1.821166999999999980e+00
1.505822469999999953e+02 1.773069999999999924e+00
1.505876670000000104e+02 1.799627000000000088e+00
1.505855390000000114e+02 1.783288999999999902e+00
1.505946610000000021e+02 1.811865000000000059e+00
1.505964950000000044e+02 2.422944999999999904e+00
1.505766729999999995e+02 2.476767999999999859e+00
1.505771369999999933e+02 2.478096999999999994e+00
1.505805530000000090e+02 2.488637999999999906e+00
1.506370860000000107e+02 2.844418000000000113e+00
1.506311340000000030e+02 2.818458000000000130e+00
1.506271260000000041e+02 2.810693000000000108e+00
1.505900179999999864e+02 1.638358999999999899e+00
1.506076189999999997e+02 2.258903000000000105e+00
1.506130809999999940e+02 2.289555000000000007e+00
1.506128579999999886e+02 2.300502999999999965e+00
1.506099959999999953e+02 2.292675000000000018e+00
1.506129219999999975e+02 1.760553999999999952e+00
1.506138369999999895e+02 1.753822999999999910e+00
1.506079049999999881e+02 1.716896999999999895e+00
1.506130060000000128e+02 1.746161999999999992e+00
1.506124210000000119e+02 1.732501000000000069e+00
1.506175800000000038e+02 1.760936999999999975e+00
1.506574610000000121e+02 2.082335000000000047e+00
1.503476829999999893e+02 1.872594000000000092e+00
1.503554289999999867e+02 1.919140000000000068e+00
1.503176949999999863e+02 2.829572000000000198e+00
1.503128169999999955e+02 2.803084000000000131e+00
1.503520729999999901e+02 1.926434999999999897e+00
1.503568359999999871e+02 1.957983999999999947e+00
1.503549669999999878e+02 1.949259999999999993e+00
1.503563739999999882e+02 1.959897000000000000e+00
1.503197810000000061e+02 2.266891000000000211e+00
1.503805209999999875e+02 2.335116999999999887e+00
1.503800599999999861e+02 2.346786999999999956e+00
1.503773209999999949e+02 2.329057000000000155e+00
1.503750459999999975e+02 2.636419000000000068e+00
1.503757769999999994e+02 2.642294999999999838e+00
1.503729329999999891e+02 2.627257000000000176e+00
1.503787989999999866e+02 2.664935999999999972e+00
1.503731870000000015e+02 2.633029000000000064e+00
1.503722359999999867e+02 2.636525999999999925e+00
1.503758780000000002e+02 2.664887999999999924e+00
1.503798879999999940e+02 2.371519000000000155e+00
1.503802550000000053e+02 2.376018999999999881e+00
1.503537699999999973e+02 2.716483999999999899e+00
1.503546540000000107e+02 2.722172000000000036e+00
1.503514069999999947e+02 2.678246999999999822e+00
1.504013250000000141e+02 1.855558000000000041e+00
1.503583700000000078e+02 2.406521000000000132e+00
1.503789069999999981e+02 2.182835999999999999e+00
1.503615299999999877e+02 2.815993000000000190e+00
1.504081810000000132e+02 2.781982999999999873e+00
1.504010159999999985e+02 1.911929999999999907e+00
1.503950490000000002e+02 1.867525000000000102e+00
1.503960199999999929e+02 1.871108999999999911e+00
1.503970439999999940e+02 1.866703000000000001e+00
1.504005190000000027e+02 1.884595000000000020e+00
1.503756339999999909e+02 1.643917000000000073e+00
1.497101179999999943e+02 2.094323000000000157e+00
1.497152810000000045e+02 2.123733000000000093e+00
1.497116839999999911e+02 2.089519000000000126e+00
1.497172079999999994e+02 2.123504000000000058e+00
1.497202660000000094e+02 2.139076999999999895e+00
1.497372499999999889e+02 2.157226999999999784e+00
1.497391759999999863e+02 2.169636000000000120e+00
1.497330980000000125e+02 2.144039999999999946e+00
1.497328430000000026e+02 2.144169999999999909e+00
1.497353709999999865e+02 2.163132000000000055e+00
1.497306299999999908e+02 2.144388000000000183e+00
1.497533840000000112e+02 1.917674000000000101e+00
1.497710339999999860e+02 2.226140000000000008e+00
1.497645039999999881e+02 2.202545999999999893e+00
1.497688339999999982e+02 2.232553999999999927e+00
1.497647699999999986e+02 2.210586999999999858e+00
1.497447319999999991e+02 1.629490000000000105e+00
1.497709700000000055e+02 1.620946999999999916e+00
1.497679400000000101e+02 1.607685999999999948e+00
1.497242899999999963e+02 1.955160999999999927e+00
1.497185880000000111e+02 1.936072999999999933e+00
1.497822089999999946e+02 2.288819000000000159e+00
1.497824549999999988e+02 2.286966000000000054e+00
1.497432609999999897e+02 1.668770000000000087e+00
1.506690309999999897e+02 1.709656000000000065e+00
1.506692250000000115e+02 1.709823000000000093e+00
1.506703909999999951e+02 1.704264000000000001e+00
1.507037349999999947e+02 2.660382999999999942e+00
1.507048670000000072e+02 2.645159000000000038e+00
1.507054809999999918e+02 2.643308000000000213e+00
1.506905959999999993e+02 2.093897999999999815e+00
1.506895260000000007e+02 2.092068999999999956e+00
1.506963259999999991e+02 2.153773999999999855e+00
1.506956230000000119e+02 2.133684000000000136e+00
1.506964040000000011e+02 2.142466999999999899e+00
1.506854989999999930e+02 2.512353000000000058e+00
1.501938100000000134e+02 2.687110000000000110e+00
1.502189469999999858e+02 1.804910000000000014e+00
1.502212619999999959e+02 1.824594999999999967e+00
1.502191760000000045e+02 1.817409999999999970e+00
1.502177839999999946e+02 1.816864999999999952e+00
1.502357240000000047e+02 2.740307000000000048e+00
1.502364129999999989e+02 2.748301999999999801e+00
1.502347540000000095e+02 2.745667000000000080e+00
1.501957109999999886e+02 2.453774999999999817e+00
1.501950549999999964e+02 2.452081999999999873e+00
1.502171910000000139e+02 2.180203000000000113e+00
1.502195419999999899e+02 2.195634000000000086e+00
1.502140929999999912e+02 2.178170999999999857e+00
1.502477210000000127e+02 1.931084000000000023e+00
1.502468450000000075e+02 1.932755000000000001e+00
1.502527939999999944e+02 2.823103999999999836e+00
1.502524219999999957e+02 2.823226000000000013e+00
1.502290500000000009e+02 1.949433999999999889e+00
1.502347670000000051e+02 1.990175000000000027e+00
1.502306140000000028e+02 1.968210999999999933e+00
1.502383179999999925e+02 2.298885999999999985e+00
1.502386879999999962e+02 2.302465999999999902e+00
1.502362699999999904e+02 2.289114999999999789e+00
1.502330579999999998e+02 2.271011999999999809e+00
1.502517960000000130e+02 2.017034999999999911e+00
1.502535660000000064e+02 2.029411000000000076e+00
1.502505960000000016e+02 2.020220999999999822e+00
1.502291360000000111e+02 1.733519999999999950e+00
1.502332719999999995e+02 1.747853000000000101e+00
1.502733739999999898e+02 2.652296000000000209e+00
1.502495120000000099e+02 2.381604999999999972e+00
1.502555700000000058e+02 2.419213000000000058e+00
1.502475589999999954e+02 2.389708999999999861e+00
1.502676840000000027e+02 2.715705999999999953e+00
1.502704689999999914e+02 2.735615999999999826e+00
1.505836500000000058e+02 2.768801999999999985e+00
1.506138819999999896e+02 2.839078999999999908e+00
1.506093270000000075e+02 2.819536999999999960e+00
1.506048539999999889e+02 2.798515000000000086e+00
1.506048999999999864e+02 2.823005000000000209e+00
1.506168130000000076e+02 2.244054999999999911e+00
1.506097980000000121e+02 2.204471999999999987e+00
1.506063310000000115e+02 1.693694999999999951e+00
1.506035889999999995e+02 1.678830999999999962e+00
1.506084150000000079e+02 1.706074000000000090e+00
1.506058749999999975e+02 1.670952999999999911e+00
1.506237649999999917e+02 2.001129000000000158e+00
1.506304829999999981e+02 2.033014000000000099e+00
1.506264649999999961e+02 1.997508000000000061e+00
1.506316290000000038e+02 2.025462000000000096e+00
1.506283239999999921e+02 2.006146999999999903e+00
1.506305690000000084e+02 2.016213000000000033e+00
1.506490110000000016e+02 1.735174999999999912e+00
1.506505569999999921e+02 1.740963999999999956e+00
1.506510209999999859e+02 1.722930999999999990e+00
1.506475100000000111e+02 2.382120000000000015e+00
1.506454789999999946e+02 2.379923999999999928e+00
1.506197789999999941e+02 2.684883000000000131e+00
1.506210710000000006e+02 2.694388000000000005e+00
1.506201990000000137e+02 2.688375000000000181e+00
1.506677540000000022e+02 1.861952000000000051e+00
1.506661729999999864e+02 1.846519000000000021e+00
1.506653560000000027e+02 1.839641000000000082e+00
1.506649610000000052e+02 2.774592999999999865e+00
1.506643950000000132e+02 2.756839999999999957e+00
1.506637589999999989e+02 2.748234000000000066e+00
1.506264630000000011e+02 2.477253999999999845e+00
1.506248099999999965e+02 2.477704000000000129e+00
1.506319760000000088e+02 1.875917000000000057e+00
1.506327630000000113e+02 1.878471999999999920e+00
1.501818340000000092e+02 1.884592999999999963e+00
1.501750879999999881e+02 1.856033000000000044e+00
1.501754410000000064e+02 2.204864000000000157e+00
1.501741710000000012e+02 2.196190000000000087e+00
1.501735930000000110e+02 1.925553000000000070e+00
1.501729009999999960e+02 1.930952999999999919e+00
1.501991840000000025e+02 2.262896000000000019e+00
1.501926310000000058e+02 2.219834000000000085e+00
1.501947949999999992e+02 2.229868000000000183e+00
1.501768999999999892e+02 1.965262999999999982e+00
1.501750150000000019e+02 1.957492000000000010e+00
1.501763610000000142e+02 1.974720000000000031e+00
1.502074770000000115e+02 2.286973999999999840e+00
1.502121349999999893e+02 1.697462000000000026e+00
1.502166569999999979e+02 1.718528999999999973e+00
1.502119120000000123e+02 1.690288000000000013e+00
1.501849809999999934e+02 2.028559000000000001e+00
1.501874860000000069e+02 2.052252000000000187e+00
1.501879419999999925e+02 2.056195999999999913e+00
1.502175070000000119e+02 1.780861999999999945e+00
1.502103909999999871e+02 1.739481999999999973e+00
1.502244949999999903e+02 2.394257000000000080e+00
1.502255920000000060e+02 2.417990000000000084e+00
1.502389410000000112e+02 2.147908000000000150e+00
1.502093830000000025e+02 2.787546999999999997e+00
1.502056240000000003e+02 2.770043999999999951e+00
1.502100770000000125e+02 2.800171999999999883e+00
1.502459580000000017e+02 2.226303000000000143e+00
1.502523060000000044e+02 2.261912000000000145e+00
1.502497229999999888e+02 2.247059999999999835e+00
1.502471559999999897e+02 2.239647999999999861e+00
1.502479050000000029e+02 2.259863999999999873e+00
1.502113439999999969e+02 2.823637999999999870e+00
1.502443519999999921e+02 2.560716999999999910e+00
1.502408590000000004e+02 2.537603999999999971e+00
1.502461739999999963e+02 2.557649000000000061e+00
1.495080179999999928e+02 2.183771999999999824e+00
1.495286299999999926e+02 1.586287999999999920e+00
1.495564420000000041e+02 2.212994000000000128e+00
1.495950599999999895e+02 2.269571000000000005e+00
1.495897160000000099e+02 2.235990999999999840e+00
1.496102060000000051e+02 1.959921000000000024e+00
1.496117130000000088e+02 2.567547999999999941e+00
1.495840849999999875e+02 2.318697999999999926e+00
1.502659179999999992e+02 1.894948000000000077e+00
1.502672799999999995e+02 1.903080000000000105e+00
1.502981859999999870e+02 2.492773999999999823e+00
1.502609170000000063e+02 2.484548000000000201e+00
1.502931179999999927e+02 2.227618000000000098e+00
1.502760879999999872e+02 1.684512999999999927e+00
1.502897220000000118e+02 1.739724999999999966e+00
1.503242119999999886e+02 2.654221000000000164e+00
1.499901830000000018e+02 1.995772000000000101e+00
1.501587949999999978e+02 1.816855000000000109e+00
1.501702600000000132e+02 1.892897000000000052e+00
1.501536020000000065e+02 2.815065000000000150e+00
1.501835910000000069e+02 1.611577999999999955e+00
1.501599249999999870e+02 2.170656000000000141e+00
1.501681890000000124e+02 1.908867000000000091e+00
1.502101570000000095e+02 2.264425000000000132e+00
1.501787569999999903e+02 2.239383999999999819e+00
1.502017290000000003e+02 1.958512999999999948e+00
1.501622160000000008e+02 1.965216999999999992e+00
1.501675820000000101e+02 1.996486999999999901e+00
1.501935540000000060e+02 2.546463000000000143e+00
1.501830510000000061e+02 2.574888000000000066e+00
1.502024619999999970e+02 2.287589000000000095e+00
1.501832009999999968e+02 2.299777000000000182e+00
1.501641480000000115e+02 2.606570000000000054e+00
1.502037620000000118e+02 1.773657999999999957e+00
1.502011679999999956e+02 1.757756000000000096e+00
1.502176640000000134e+02 2.390810000000000102e+00
1.507124809999999968e+02 2.763932000000000055e+00
1.507043339999999887e+02 2.180985000000000174e+00
1.507206229999999891e+02 2.152591999999999839e+00
1.506927399999999864e+02 1.871167999999999942e+00
1.506924300000000017e+02 2.485625999999999891e+00
1.507309060000000045e+02 2.312943000000000193e+00
1.507521849999999972e+02 1.710150999999999977e+00
1.501308239999999898e+02 2.196539000000000019e+00
1.501436590000000137e+02 1.627024999999999944e+00
1.501030780000000107e+02 2.517771000000000203e+00
1.501246250000000089e+02 2.845194999999999919e+00
1.501188899999999933e+02 2.570631999999999806e+00
1.501307549999999935e+02 1.698172999999999933e+00
1.502319880000000012e+02 2.146870999999999974e+00
1.502310500000000104e+02 2.141932000000000169e+00
1.502415389999999888e+02 2.189353999999999800e+00
1.502015649999999880e+02 2.185417999999999861e+00
1.501990160000000003e+02 2.171628000000000114e+00
1.502394510000000025e+02 2.502613000000000198e+00
1.502557079999999985e+02 1.646887999999999908e+00
1.502306900000000098e+02 1.663637000000000032e+00
1.502583099999999945e+02 1.677966000000000069e+00
1.502303699999999935e+02 2.304568999999999868e+00
1.502290739999999971e+02 2.614037000000000166e+00
1.502404019999999889e+02 2.346573999999999938e+00
1.507027019999999879e+02 1.721454000000000040e+00
1.506620420000000138e+02 2.655625999999999820e+00
1.507046459999999968e+02 2.655787000000000120e+00
1.506971829999999954e+02 2.355185000000000084e+00
1.507041790000000105e+02 2.395573999999999870e+00
1.506836790000000121e+02 2.093506000000000089e+00
1.506822769999999991e+02 1.820975999999999928e+00
1.506894200000000126e+02 1.898123999999999922e+00
1.506838860000000011e+02 1.863483000000000001e+00
1.507315220000000124e+02 2.456763000000000030e+00
1.506544220000000109e+02 2.061097000000000179e+00
1.506542800000000000e+02 2.052646999999999888e+00
1.506503360000000100e+02 1.777093000000000034e+00
1.506561179999999922e+02 1.805369000000000002e+00
1.506324749999999995e+02 1.856816000000000022e+00
1.506305470000000071e+02 1.850584000000000007e+00
1.506283799999999928e+02 1.834087999999999941e+00
1.506298539999999946e+02 1.841190000000000104e+00
1.506355540000000133e+02 1.867874000000000034e+00
1.506312729999999931e+02 1.845471000000000084e+00
1.506353210000000047e+02 1.856621999999999995e+00
1.506277249999999981e+02 2.740998999999999963e+00
1.506343530000000044e+02 2.777718000000000131e+00
1.506484049999999968e+02 2.482340999999999909e+00
1.506431750000000136e+02 2.473434999999999828e+00
1.506802729999999997e+02 2.798662000000000205e+00
1.506692720000000065e+02 1.629496999999999973e+00
1.506694540000000018e+02 1.643729999999999913e+00
1.506653080000000102e+02 1.622714999999999907e+00
1.506634819999999877e+02 1.942739999999999911e+00
1.506608290000000068e+02 1.930166999999999966e+00
