# ra   dec 
1.494218938201703395e+02 2.255513420797591984e+00
1.505777879474613599e+02 2.517296229894717907e+00
1.495083687978592195e+02 2.125022517086675222e+00
1.495561580498553553e+02 2.026278683044227424e+00
1.502204342759317228e+02 2.832024952721722943e+00
1.498382000147765609e+02 2.331186253207049752e+00
1.506314820013862743e+02 2.696196558730770576e+00
1.502408564432879814e+02 2.803234277000254959e+00
1.494260272843974633e+02 2.199399229099296527e+00
1.494983067985964738e+02 2.197535802020970763e+00
1.498618414136068395e+02 2.384297150860527736e+00
1.504329716822948342e+02 2.764842468917901197e+00
1.503917572749149372e+02 2.549405189694352813e+00
1.500883445623714749e+02 2.766610717333434444e+00
1.500455048099362614e+02 2.855190822183762744e+00
1.501444256977997895e+02 2.215797462873127621e+00
1.500465158230162217e+02 2.188294204939775778e+00
1.503953390238906138e+02 2.375453897832380257e+00
1.502538597200740185e+02 2.277317981223056176e+00
1.502610882370674688e+02 2.222677507092490234e+00
1.505917638800879672e+02 2.672869459441954643e+00
1.505133467868878938e+02 2.528932274612937903e+00
1.496637497746094994e+02 2.712584901995202635e+00
1.501545763826376287e+02 2.785924286723179044e+00
1.499240749875644667e+02 2.864122695984397726e+00
1.494927188444376043e+02 2.375296138480119001e+00
1.502453746344116610e+02 2.801241340033665761e+00
1.498729107526792745e+02 2.713268687446116267e+00
1.504381495525805121e+02 2.415811124934148957e+00
1.507640711981838990e+02 2.641045703489354413e+00
1.501967962566997699e+02 2.194020438032126652e+00
1.504948636185340831e+02 2.887979334660813358e+00
1.499667649510214176e+02 2.430722050267414946e+00
1.496601557828824696e+02 2.124595650181813511e+00
1.494853484119336997e+02 2.425635619413586852e+00
1.498852173954159639e+02 2.023649819582467924e+00
1.501077619345657865e+02 2.180382041453877928e+00
1.497026298746476982e+02 2.667247692624890032e+00
1.505933830248691834e+02 2.542704425257182876e+00
1.496904875761089784e+02 2.439688374341660637e+00
1.503897820125348801e+02 2.374906726983602834e+00
1.499866056006522683e+02 2.385582175978000041e+00
1.502513154878329829e+02 2.737159368575550200e+00
1.502383068952877068e+02 2.791828734736256923e+00
1.495213481583104738e+02 2.463700663509691413e+00
1.500573385030297970e+02 2.402481178318772503e+00
1.502873096253604217e+02 2.682493623447490094e+00
1.499578679261105947e+02 2.326766533362601752e+00
1.497570332774004385e+02 2.581769653655291652e+00
1.504413395861885760e+02 2.693871919205498067e+00
1.497794751336446382e+02 2.715483095583262063e+00
1.495533829538834709e+02 2.023546487706551655e+00
1.497301502784526690e+02 2.379547149320577759e+00
1.495029290167985323e+02 2.373894106618857691e+00
1.498710329230027014e+02 2.634346591820861505e+00
1.497630788759844904e+02 2.310825150201922362e+00
1.507796680835531049e+02 2.763822385042850716e+00
1.502669703363933706e+02 2.222489718148761728e+00
1.499130164579813140e+02 2.628563865529174759e+00
1.503491984545052560e+02 2.727633345616677474e+00
1.499234937664296865e+02 2.370976152326938369e+00
1.498473092491527439e+02 2.071890095990921221e+00
1.500330050456426250e+02 2.362561185149904208e+00
1.503034221523867302e+02 2.602405214371101838e+00
1.499388683695616180e+02 1.994771973219195527e+00
1.499609499582956857e+02 2.759385376470718576e+00
1.499175670127177966e+02 2.243444846669079951e+00
1.499488124206691850e+02 2.619300727083897495e+00
1.500009976157725760e+02 2.385123014475507119e+00
1.496777512471069542e+02 2.771040666061042046e+00
1.498676500652588288e+02 2.274406215177569024e+00
1.501716297184183304e+02 2.526087483076020934e+00
1.499609093667915545e+02 2.387769923485918877e+00
1.498312629555889544e+02 2.276710314846655425e+00
1.497568607225550750e+02 2.638372464956834307e+00
1.505834904694559953e+02 2.568825915955385675e+00
1.504544881318122975e+02 2.577612494715962210e+00
1.501848625342950641e+02 2.168624811324530999e+00
1.494423874577755953e+02 2.166000746014185019e+00
1.495355851018559292e+02 2.330652182447471521e+00
1.497866842109448555e+02 2.741463682277730740e+00
1.504717182807910376e+02 2.405883805343302040e+00
1.499822422175964505e+02 2.259547552877412713e+00
1.507475100091477032e+02 2.810204176577191237e+00
1.505839401104043418e+02 2.698625367668573194e+00
1.507343985926795824e+02 2.618251870753412369e+00
1.497163428835773118e+02 2.378645204449903794e+00
1.502351699855701668e+02 2.607145414278470685e+00
1.505936188265222313e+02 2.871364361327894521e+00
1.499361342762411198e+02 2.012558653429603606e+00
1.499558400164743261e+02 2.028049578212483439e+00
1.499984736006219634e+02 2.039571168835937698e+00
1.501502301711595635e+02 2.170210223339283928e+00
1.497238032705506612e+02 2.088686197495388974e+00
1.496312911235773981e+02 2.272960627806548839e+00
1.497303379844100562e+02 2.709294819788329534e+00
1.499744344868385042e+02 2.627998598583601186e+00
1.504388937521775347e+02 2.538969869616023889e+00
1.496650875105078455e+02 2.188949831360084364e+00
1.503759304923162858e+02 2.543355360741820004e+00
1.497846593702122675e+02 2.719335800058392483e+00
1.496338368793687437e+02 2.373604622362929017e+00
1.499053189788146767e+02 2.079074475236699637e+00
1.503839255520792904e+02 2.537361205072757198e+00
1.507510811863237734e+02 2.880656859210616982e+00
1.501918310073458258e+02 2.181237142557098441e+00
1.507179368950197329e+02 2.841096103213259561e+00
1.497152640784765936e+02 2.123726640627420892e+00
1.500060937096637019e+02 2.222408851128453655e+00
1.502236555676550438e+02 2.480675299702610470e+00
1.503895879015942967e+02 2.870225581784083158e+00
1.500304060073314645e+02 2.741485103387232947e+00
1.500092216588060978e+02 2.214316819950735482e+00
1.507769388946764195e+02 2.882534758531938301e+00
1.502837764668823013e+02 2.750158141365920628e+00
1.497848883072765602e+02 2.313764461286901941e+00
1.497007279308173793e+02 2.772121722232760543e+00
1.501098596889847272e+02 2.169842347103505986e+00
1.494993056943384602e+02 2.479571242088974170e+00
1.495657109121611086e+02 2.796301301219872304e+00
1.507061168948362706e+02 2.847969589878884822e+00
1.497038649172193630e+02 2.628040537294794365e+00
1.502788947525853018e+02 2.281887107007766868e+00
1.501121750589541080e+02 2.100610100559353377e+00
1.497090963469069607e+02 2.272352043753036455e+00
1.507485074508260823e+02 2.841686457320161896e+00
1.507380069846590800e+02 2.892396991666294603e+00
1.497450464745137140e+02 2.738859869011579740e+00
1.499040230532747842e+02 2.641223758802042632e+00
1.502029848806273264e+02 2.868257318090927654e+00
1.499566647883507642e+02 2.135439505341156785e+00
1.503664195655795766e+02 2.368340106670126843e+00
1.499802144318667558e+02 2.145571736732993173e+00
1.506172378965361531e+02 2.789935422550144928e+00
1.504425974082718653e+02 2.743402140909522835e+00
1.504435040044540415e+02 2.691831078054813808e+00
1.504632164188833485e+02 2.887933975467161130e+00
1.499770852133999881e+02 2.041411315247096070e+00
1.496708507345080079e+02 2.330688565328681960e+00
1.498010455791923334e+02 1.934815991236935151e+00
1.501546146724066944e+02 2.193494177626896136e+00
1.500063958223659881e+02 2.265683682333916593e+00
1.502923322474657368e+02 2.449962045693141022e+00
1.498086152411968044e+02 2.247799424101347032e+00
1.497740324482059862e+02 2.723841977787293533e+00
1.507036419263496612e+02 2.824849604671171743e+00
1.506280475259526668e+02 2.697287059406171750e+00
1.497085773800539528e+02 2.766013544751902309e+00
1.496364578233473424e+02 2.329359992348875696e+00
1.504501933783813001e+02 2.533880705320698645e+00
1.500029364274095656e+02 2.834048120398855453e+00
1.497938793864474860e+02 2.638126127112098818e+00
1.504215801871462759e+02 2.555975903878146216e+00
1.500760028666322796e+02 2.220266346922628919e+00
1.498787309979874749e+02 2.074726767304006181e+00
1.498155115455099633e+02 2.782193192366479106e+00
1.504090358578367841e+02 2.386400356008214096e+00
1.505131458607071124e+02 2.697276006684647065e+00
1.506118467185515897e+02 2.614039454396915652e+00
1.496517138352342045e+02 2.309124727299500357e+00
1.497923073995427217e+02 2.583274196953603941e+00
1.497802378585861902e+02 2.689586924806685264e+00
1.502250097039101320e+02 2.621970709988095116e+00
1.495558460288138463e+02 2.028112862302198671e+00
1.498018950113698509e+02 2.206061263388499949e+00
1.500629560285240416e+02 2.224454264522320646e+00
1.495166601938132374e+02 2.534595457475931735e+00
1.495943373228990083e+02 2.368310377504825759e+00
1.497858884537147048e+02 2.869124424830347575e+00
1.502693685459232142e+02 2.460136721283939565e+00
1.496792143381416338e+02 1.896531607187023738e+00
1.498096353261314277e+02 2.735531667577630444e+00
1.501662883569157714e+02 2.160003250265193575e+00
1.507182395344579220e+02 2.844926937781084408e+00
1.500455557405289824e+02 2.272942986138849708e+00
1.505632424294310283e+02 2.831434356379119333e+00
1.494837304831844165e+02 2.203093431591497620e+00
1.496669132415283627e+02 2.776579620311393271e+00
1.501472030339539856e+02 2.383259293410341595e+00
1.498190078100295182e+02 2.536178200375605929e+00
1.501754100364819635e+02 2.204726495800114261e+00
1.499428365340640994e+02 2.259453678046083880e+00
1.498805596822589905e+02 2.635086498616108663e+00
1.503935484227574193e+02 2.871603435770625268e+00
1.498950196677549798e+02 2.351494324730728280e+00
1.500015764752164387e+02 2.076282524623726644e+00
1.496182611415780741e+02 2.391561404828709492e+00
1.497335195988236762e+02 2.761801936677669378e+00
1.498515419205529327e+02 2.348506514969776138e+00
1.500114262764418811e+02 2.524240339494036256e+00
1.497445094862424355e+02 2.027513087208731690e+00
1.503418159623282975e+02 2.621626231907905780e+00
1.499920126999896866e+02 2.268800942757614347e+00
1.498999475543849940e+02 2.639489071910368967e+00
1.499527872011829572e+02 2.672248485178882138e+00
1.498435365978724576e+02 2.032480028970015340e+00
1.499015911910371415e+02 2.303772890163092502e+00
1.506454399725961082e+02 2.698923061929288103e+00
1.505463393895528554e+02 2.768684450531775365e+00
1.506664177082489005e+02 2.866816193140016455e+00
1.497999450644402373e+02 2.748550314644506276e+00
1.498906537485173658e+02 2.137539840147933301e+00
1.501827065682292357e+02 2.874119285845106120e+00
1.501956480278450385e+02 2.378068878093349436e+00
1.501369957094593133e+02 2.114694701149448797e+00
1.498227007960432218e+02 2.629138140972747451e+00
1.495756096379103042e+02 2.442826356403660082e+00
1.499823548334697989e+02 2.082192437458489032e+00
1.502189462841886893e+02 2.481231134026191221e+00
1.497637464579407833e+02 2.275327152396008579e+00
1.497203739970061918e+02 2.865096364869763601e+00
1.499511677069468760e+02 2.511187350339097790e+00
1.498212946032984121e+02 2.124087457679644242e+00
1.499942638730623798e+02 2.773875071372316814e+00
1.500101996621432647e+02 2.116029351464349340e+00
1.497801787979469452e+02 2.132987172386858976e+00
1.500489344983271849e+02 2.199611801907680686e+00
1.501549828201529522e+02 2.829313325224749764e+00
1.506292013692485625e+02 2.604599549793395585e+00
1.500308885548684259e+02 2.339974270318902150e+00
1.503927703331197847e+02 2.386687242443309653e+00
1.498370708185548210e+02 1.867644663733986521e+00
1.496814942637724073e+02 2.646237576676824688e+00
1.499192290560446565e+02 2.203727998047721570e+00
1.498817450817821282e+02 2.641542463594444445e+00
1.497765772220629970e+02 2.538574019995273545e+00
1.505056101486098612e+02 2.845544075119328387e+00
1.506927702984102098e+02 2.884245630422345386e+00
1.500090315959843394e+02 2.223868682060508473e+00
1.500763996113928442e+02 2.355370854323228791e+00
1.504907275347613052e+02 2.775457447271738154e+00
1.498510961976672036e+02 2.303543492199993103e+00
1.501583946344289586e+02 2.139554636193997883e+00
1.503780952747066522e+02 2.690904925940932113e+00
1.496992693711683842e+02 2.630240712418776994e+00
1.495237530707976532e+02 2.463346324794137399e+00
1.505387612298765134e+02 2.607698810657471444e+00
1.505483379633928678e+02 2.725768755586316150e+00
1.507661410266898940e+02 2.701715266304861363e+00
1.495301427772365344e+02 2.042333586743957596e+00
1.499879556530447360e+02 2.131719489721317640e+00
1.494745056470345332e+02 2.190665838389969533e+00
1.498792229947883072e+02 2.867978523118736689e+00
1.498581691610377788e+02 2.043545491890629506e+00
1.506638192941067018e+02 2.615224132095728127e+00
1.497815891648670004e+02 2.115476827520569092e+00
1.503868759336488949e+02 2.594175127719589913e+00
1.495892572970906542e+02 2.359149999490027572e+00
1.499746719323115371e+02 2.635693091029987833e+00
1.497653581446670614e+02 2.277430743368014099e+00
1.500740798394081992e+02 2.116643695953415616e+00
1.498798564270331326e+02 2.193444231423331114e+00
1.500857530136809146e+02 2.333436561185786573e+00
1.498746081720771031e+02 2.332743570650558596e+00
1.499676193380209952e+02 2.684133418077601974e+00
1.503128110733237577e+02 2.722615428411677918e+00
1.496801708761957173e+02 2.024350967889104513e+00
1.501454902350548934e+02 2.348301615700882916e+00
1.500856885623988148e+02 2.220657970229101164e+00
1.495353858842978809e+02 2.337068973955068074e+00
1.499288706031998686e+02 2.178468641141207307e+00
1.498482302519670668e+02 2.280280860366163509e+00
1.496953225617201895e+02 2.361077242117965991e+00
1.498246277406454396e+02 2.827483320170757430e+00
1.499323716382565408e+02 2.143172629138538898e+00
1.495360114270284839e+02 2.775239579344500385e+00
1.505374435246345683e+02 2.527939413143683201e+00
1.499477786226560170e+02 2.636706080622857939e+00
1.495404319763503622e+02 2.407388242665370992e+00
1.499271067645185838e+02 2.124602451458399432e+00
1.497705646181385077e+02 2.631722862126618434e+00
1.496681830873471597e+02 2.473271320844871557e+00
1.501557266559741208e+02 2.727513603265763198e+00
1.499224096442862049e+02 2.175851502048781860e+00
1.494760269320479722e+02 2.130303307284110659e+00
1.498359028866968572e+02 2.035052023581703562e+00
1.500387100762552279e+02 2.042502725126499552e+00
1.497945488527461748e+02 2.652469827750574716e+00
1.495929732588128616e+02 1.972558044960044832e+00
1.495902106052654403e+02 2.774495162958810379e+00
1.501702091909195644e+02 2.878651424256160940e+00
1.496816895073963281e+02 2.236690833713469218e+00
1.495212605495883054e+02 2.723757432484306573e+00
1.496678731850677480e+02 2.480798395582479721e+00
1.503900828066826421e+02 2.377001640539310401e+00
1.495552190462974238e+02 2.772809626646365544e+00
1.495775672101422344e+02 2.374242033212514702e+00
1.497074888408984918e+02 2.030223352257359171e+00
1.496383120210944071e+02 2.135413794400333298e+00
1.505183308562870934e+02 2.723358101985198676e+00
1.501374010762278033e+02 2.828095771250801249e+00
1.497541844519791994e+02 2.633342925755771002e+00
1.496586866479703701e+02 2.800152998234992197e+00
1.496619082686597153e+02 2.627531734379514372e+00
1.494543422636607488e+02 2.493619720909749926e+00
1.499483883800830029e+02 2.032521430256385653e+00
1.497736105413021050e+02 2.373137661977138713e+00
1.496650118653058712e+02 2.275537340028471966e+00
1.504681243206159706e+02 2.892509457405656903e+00
1.497994341414766097e+02 2.279383894452871484e+00
1.499636421726910953e+02 2.774404295640967355e+00
1.504025404684128659e+02 2.584324236942703301e+00
1.503522276890221576e+02 2.498986389781110873e+00
1.501705184479260424e+02 2.279560520071533869e+00
1.499354527904238523e+02 2.222848132360125462e+00
1.495342450565776744e+02 2.493104575213486385e+00
1.499146709524825951e+02 2.125831533665390793e+00
1.496659945232983659e+02 2.334323619795133364e+00
1.495790041132083559e+02 2.389091660428971142e+00
1.498247519134336869e+02 2.282374645816394043e+00
1.494280802417979430e+02 2.115492899489048728e+00
1.501669109244863307e+02 2.873356148476041039e+00
1.501156398566760686e+02 2.245037224482712812e+00
1.502538678610021918e+02 2.306519721504088238e+00
1.499057302148903545e+02 2.178393677797183958e+00
1.498524092312591733e+02 2.653269855369357888e+00
1.503248268929586402e+02 2.897717726424174689e+00
1.499721913845721701e+02 2.262637447860532003e+00
1.499165863679422159e+02 1.953490876077561333e+00
1.499291555773956190e+02 2.031489106047259963e+00
1.501151723084694254e+02 2.182834282676891391e+00
1.499695054420348015e+02 2.031354572377191747e+00
1.505251751502552793e+02 2.767882741211126429e+00
1.497022689388470837e+02 2.031014193706125681e+00
1.499539695793858414e+02 2.287201021665767442e+00
1.504056809204043077e+02 2.354870100790467102e+00
1.502336782209920898e+02 2.882089087453503673e+00
1.503223160981240483e+02 2.265231178966576664e+00
1.499661901477166452e+02 2.366168849032975530e+00
1.501249706730690150e+02 2.182346232231517469e+00
1.498494173220139487e+02 2.635056784703898813e+00
1.506014905682534391e+02 2.892640972975931479e+00
1.495038729329391458e+02 2.018518457648304398e+00
1.501106383611941339e+02 2.187702307991946871e+00
1.507753434302235860e+02 2.834797497928098764e+00
1.507150194239598306e+02 2.611381590727088309e+00
1.500988421300616835e+02 2.357614911676200631e+00
1.506625975166034834e+02 2.850828438972440981e+00
1.507416904394193580e+02 2.827059644132833505e+00
1.507168283392116450e+02 2.723460670341328438e+00
1.505007527923392274e+02 2.862164605561153596e+00
1.500890508973506314e+02 2.288621210227239633e+00
1.499182801834296015e+02 2.550632084023771728e+00
1.497438896178798586e+02 2.249754772072129594e+00
1.498625215767679322e+02 2.128150254783681028e+00
1.495958982624196096e+02 2.741383391681265103e+00
1.495403319054640292e+02 2.578092903947407866e+00
1.503890238672386204e+02 2.844423173683112704e+00
1.499483847286338403e+02 2.675308778300479862e+00
1.496549037633490684e+02 2.743845140408835981e+00
1.498328264746880905e+02 2.655570381919290845e+00
1.500782585328335870e+02 2.252464285950072309e+00
1.505975382684301849e+02 2.597401358986608955e+00
1.507970007383787276e+02 2.870929985436361687e+00
1.495016376961795572e+02 2.569614359636859469e+00
1.494729262510464309e+02 2.168691433631882326e+00
1.506262531922902213e+02 2.688904738603743461e+00
1.501056502818479430e+02 2.399121740517573542e+00
1.503866451685237848e+02 2.422417812725591091e+00
1.494456772987070394e+02 2.200505091381152578e+00
1.506007853421699281e+02 2.843002514896999955e+00
1.504020885320143464e+02 2.884325416565716171e+00
1.496698335947617124e+02 2.130706468347806748e+00
1.500645252553156297e+02 2.300494130749606292e+00
1.497842926101100147e+02 2.663288895619136731e+00
1.499057223895151765e+02 2.653142747964791770e+00
1.497367341496413360e+02 2.674596538706859761e+00
1.499936807127497786e+02 2.021999826231312358e+00
1.503609260601518258e+02 2.712698003030562965e+00
1.495510706950302051e+02 2.780839300323351804e+00
1.501284336982054981e+02 2.755153014211072282e+00
1.500055602282099301e+02 2.223936540963366237e+00
1.498057529459944419e+02 2.022323336350238865e+00
1.504632898592340382e+02 2.533569222431599322e+00
1.495223273243510107e+02 2.468715284244412889e+00
1.499603341483030476e+02 2.781114199524357566e+00
1.499714399413249168e+02 2.019790443610581576e+00
1.500269197807436115e+02 2.265179156816090167e+00
1.499667082432009124e+02 2.146078909654964839e+00
1.494069147157015891e+02 2.488448353882207975e+00
1.494412615028588789e+02 2.083648286758340795e+00
1.496588463993427922e+02 2.238983848722789549e+00
1.495100647872601769e+02 2.363903230712832038e+00
1.503011988368407401e+02 2.452906436251708566e+00
1.505882106497252835e+02 2.499975902855937626e+00
1.502556140196975889e+02 2.639835738888975492e+00
1.501524891822312497e+02 2.758766118055364203e+00
1.495260566622254998e+02 2.459366873167401213e+00
1.498211185277688458e+02 2.709697581185207760e+00
1.499537023594442644e+02 2.301143399264848011e+00
1.503134713416174009e+02 2.843796288695568553e+00
1.494837943347221199e+02 2.132337662101856157e+00
1.496450515808217858e+02 2.479582778011358624e+00
1.506979182887265836e+02 2.609746314447083382e+00
1.497561132301138684e+02 2.023677073175340180e+00
1.503880947994732935e+02 2.375142611314362995e+00
1.500237522060829463e+02 2.719463462875801429e+00
1.497443812311665567e+02 2.263739017392239816e+00
1.496175348258975077e+02 2.033853356026103398e+00
1.501689419750547358e+02 2.134077756854457331e+00
1.496235299275653574e+02 2.505881327199548370e+00
1.494340827052106988e+02 2.414905167575696066e+00
1.495984463915173990e+02 2.365346730463167457e+00
1.505809149522208088e+02 2.847093917339758473e+00
1.501493398101264347e+02 2.359688440772116369e+00
1.498102325263515979e+02 2.440036319675333409e+00
1.497116747303763304e+02 2.131054191819443222e+00
1.497307600223029738e+02 2.281403367966650997e+00
1.500838832096352178e+02 2.492834264055124205e+00
1.494977449998926886e+02 2.469616796657164048e+00
1.498419198128499943e+02 2.390584116747483723e+00
1.497950275577901493e+02 2.184528131219061642e+00
1.500371840316468308e+02 2.244618871681376859e+00
1.497364337026581040e+02 2.138592036686768338e+00
1.499483398343319038e+02 2.317807907129120437e+00
1.507185510514599684e+02 2.690427580883002268e+00
1.500515599801671840e+02 2.641726272015791022e+00
1.501358782454862251e+02 2.189595289209801621e+00
1.496667919501283848e+02 2.559028046771449461e+00
1.501573870363487231e+02 2.228938664705327088e+00
1.500133801071038988e+02 2.029548612632532834e+00
1.500912683309196041e+02 2.217155778616484607e+00
1.505912967128005562e+02 2.848642053696671006e+00
1.504039692000282287e+02 2.701860545419275450e+00
1.497647479181706274e+02 2.210575038901795963e+00
1.496199343088115938e+02 2.325365260540083856e+00
1.499233240862895400e+02 2.135433834329102165e+00
1.494394910665406826e+02 2.485759272765899031e+00
1.500795124744327609e+02 2.224968774131225846e+00
1.498224989695218028e+02 2.163557628849784198e+00
1.507581072066496404e+02 2.724844762767643314e+00
1.498016115374699098e+02 2.392143774265639955e+00
1.500782930218518914e+02 2.821609988111651646e+00
1.506149394848513055e+02 2.528909514649049228e+00
1.499084242566007674e+02 2.152709183173550311e+00
1.499721674688745736e+02 2.221688141974893060e+00
1.499256503056149654e+02 2.574187823065561709e+00
1.494180118501315349e+02 2.458287956671836305e+00
1.502377817966428779e+02 2.874056506284587087e+00
1.499775720521221274e+02 2.280003113852524521e+00
1.498700223298620529e+02 2.016428585535777085e+00
1.494202259071955154e+02 2.513401550733739054e+00
1.503284790600689860e+02 2.609657148570750707e+00
1.499704520437107647e+02 2.083519596083187153e+00
1.496682205531725742e+02 2.057581385226701975e+00
1.506355870935786641e+02 2.608293019185053740e+00
1.499656029381959286e+02 2.269178735609670650e+00
1.500516503882434733e+02 2.678420160455251331e+00
1.500937891397213093e+02 2.721217596889248913e+00
1.498939225605237766e+02 2.349377945050614258e+00
1.505185177427674148e+02 2.781130898371098059e+00
1.498345842065785405e+02 2.155539801449585458e+00
1.506422800201470409e+02 2.690167117968231825e+00
1.497353557118967728e+02 2.056639360918933956e+00
1.499072921932682902e+02 2.140484181654191964e+00
1.497007668121922279e+02 2.282514231653590908e+00
1.495846662765871429e+02 2.313976651871645807e+00
1.495596345803303393e+02 2.463017682320470580e+00
1.504595810583744822e+02 2.526109591834310386e+00
1.503145739305347206e+02 2.511985052874198932e+00
1.496833213919786658e+02 2.035738111181550902e+00
1.497008819589264874e+02 2.277124025995576506e+00
1.499784268149382171e+02 2.258520463191130645e+00
1.496760537792406183e+02 2.282619411669316367e+00
1.499415061513039689e+02 2.017835690791711212e+00
1.499038148367113763e+02 2.686516681955203989e+00
1.497813259573762821e+02 2.091757675873254563e+00
1.496702807344434518e+02 2.894509744099133641e+00
1.499779447851036025e+02 2.285186189980205729e+00
1.498558750921985734e+02 1.917377555786264232e+00
1.499421792017115536e+02 2.718223127499769909e+00
1.502955022860362817e+02 2.839710830984073286e+00
1.504776789542686970e+02 2.429346504595405687e+00
1.499327637899696413e+02 2.847544350176834715e+00
1.505664424097997198e+02 2.689787459551596704e+00
1.504866008743701684e+02 2.526057117294439269e+00
1.503303659418402560e+02 2.611282225298295678e+00
1.498220279181310843e+02 2.712264534475354871e+00
1.506088736589489372e+02 2.568866091266272189e+00
1.503342686706001246e+02 2.894169701868425815e+00
1.500384511253987796e+02 2.677977926759249172e+00
1.501549422860753396e+02 2.720440309158668857e+00
1.504282198469858542e+02 2.606240298039151249e+00
1.503707450051278443e+02 2.517425795018734203e+00
1.503908139960138328e+02 2.353140682388651594e+00
1.496196124594861772e+02 2.733947656950533212e+00
1.506831429218564438e+02 2.574634015135306875e+00
1.500847175117877725e+02 2.678670438775173412e+00
1.495911921585552591e+02 2.663302946589789055e+00
1.496113337986902820e+02 2.038546181566334603e+00
1.501918180713615527e+02 2.700995835310914472e+00
1.502956378478974386e+02 2.702276376143714742e+00
1.505292160400441333e+02 2.525777612387282822e+00
1.506443398156131082e+02 2.843317295150114887e+00
1.501915601312066713e+02 2.590350558608985665e+00
1.500829710643205317e+02 2.492732942201581814e+00
1.503969727218639605e+02 2.517302320063083076e+00
1.500647101787948543e+02 2.784139645914052164e+00
1.507922975181195966e+02 2.778176205921333963e+00
1.497235347740005125e+02 2.438756335146791798e+00
1.494423021882467708e+02 2.560169392862989834e+00
1.498929505307381476e+02 2.392890590851462829e+00
1.499644453049051265e+02 2.234371993447556992e+00
1.496070642976760894e+02 2.050369405573295722e+00
1.496452293415432564e+02 2.808000706942798352e+00
1.501597711319361963e+02 2.358258549105142432e+00
1.499432176297631543e+02 2.430887648369787435e+00
1.496106124725838527e+02 2.585450250989187904e+00
1.494822532781043947e+02 2.685262662255269550e+00
1.497389546319811870e+02 2.220695192526494388e+00
1.499555310952200387e+02 2.144056285658543004e+00
1.501309208605335357e+02 2.821205477977494436e+00
1.499273731545530950e+02 2.833899605998094540e+00
1.505543911348775907e+02 2.756435555002551219e+00
1.495732625266286675e+02 2.603431958423088055e+00
1.497351468148199842e+02 2.016429964723965629e+00
1.500938819979412813e+02 2.679333059325533561e+00
1.500130392951963358e+02 2.554956507730806070e+00
1.500444162223525666e+02 2.567172555656083599e+00
1.495924452637875106e+02 2.037754219497847519e+00
1.503746994115799396e+02 2.324122516756873758e+00
1.507670407290284516e+02 2.877115916066824930e+00
1.494820864474698112e+02 2.183239110058426746e+00
1.498454106484082047e+02 2.024634407153139470e+00
1.501144336089041360e+02 2.353080377366128850e+00
1.502422736181703442e+02 2.607516215622055711e+00
1.500872746972077323e+02 2.139951235885223735e+00
1.498445144795082342e+02 2.217181830754862748e+00
1.499059939963350985e+02 2.025787532330717955e+00
1.497107379564112364e+02 2.481714910783050954e+00
1.499328965066642354e+02 2.267474395658243935e+00
1.497698547960746112e+02 2.802649892558869649e+00
1.497110954335605300e+02 2.149617134281744946e+00
1.500876177787016559e+02 2.681591879083775165e+00
1.505305086042498885e+02 2.692713352207714905e+00
1.505425705078230862e+02 2.582935213014239562e+00
1.500835810445561549e+02 2.371912985088385106e+00
1.502513705043075447e+02 2.896298386520145929e+00
1.502675874238677807e+02 2.760119536477838587e+00
1.498240811209680601e+02 2.765792171040728498e+00
1.503021073857178465e+02 2.521218399954297862e+00
1.500044649957254137e+02 2.476590205797175592e+00
1.497835633838289198e+02 2.284289902414089468e+00
1.500189027943727069e+02 2.868458400741610070e+00
1.497919354211492191e+02 2.456928868626497842e+00
1.505111984464842863e+02 2.516699143188624088e+00
1.495903772225750004e+02 2.258846295890960310e+00
1.499920465741041369e+02 2.657458929046693896e+00
1.498038146002392352e+02 2.016049582836487719e+00
1.495414355519783953e+02 2.758312551029939552e+00
1.497686213477712727e+02 2.633712012438106154e+00
1.496596074754451706e+02 2.697839254865107339e+00
1.498952951953316415e+02 2.218243651146012851e+00
1.495299543397594846e+02 2.225568288327736344e+00
1.495139237981976237e+02 2.350294212920633452e+00
1.499643460771234231e+02 2.429251769171391295e+00
1.505621922479004695e+02 2.755873924655740215e+00
1.497131572471613197e+02 2.599287432010645826e+00
1.497066710174687785e+02 2.738334532445174663e+00
1.498953974897603985e+02 2.239476388000129159e+00
1.501769244844435320e+02 2.373271388058855180e+00
1.494935135380671909e+02 2.349115057473565304e+00
1.498469016416637487e+02 2.764941576974947690e+00
1.498830633541518580e+02 2.283291047387103312e+00
1.496971844549985633e+02 2.817032239449997366e+00
1.499218232211058819e+02 2.710822186655191590e+00
1.497644542163079961e+02 2.583043888345967876e+00
1.499271889652468417e+02 2.748994032892522643e+00
1.495642761931898121e+02 2.029301063307529684e+00
1.507276200283287153e+02 2.866577538013517668e+00
1.498769743285554910e+02 2.039438365768488914e+00
1.496910673477308933e+02 2.109308293441094939e+00
1.500894668233690936e+02 2.353950722792789829e+00
1.506024794331593455e+02 2.692228902908893939e+00
1.500010642977245254e+02 2.730178849536339047e+00
1.498748226747636636e+02 2.779806529656007275e+00
1.507499913212912475e+02 2.708424693105748293e+00
1.496351627809071374e+02 2.311242628952486999e+00
1.499513763506612634e+02 2.133181408045127903e+00
1.495770568856712259e+02 2.521243347555362835e+00
1.497185519246931733e+02 1.936051346125373662e+00
1.499512349392491615e+02 2.453270192327525745e+00
1.495921752320302005e+02 2.224616501848791117e+00
